,Name,Close,ChangeCode,Changes,ChagesRatio,Amount,Marcap,Stocks,BPS,PER,PBR,EPS,DIV,DPS
137,HD현대인프라코어,-1.601587214310937,0.5054232955997039,0.30541468749462486,0.351835080480483,0.12150856467337275,-0.6564666749765431,0.8898869891816844,-1.3086656548055633,-0.09681420814667732,-0.31500875853611104,-0.5849609579409668,-0.4510468072250027,-0.6491513353756991
138,에스엘,-0.34870838648154584,-1.5575289313378622,0.621994707513468,1.915933822261096,-0.2003612252900868,-0.6699239160481715,-0.2967708439901552,-0.13318620231682202,-0.09850961599776077,-0.3430453616210406,0.09139404277557002,0.0920315914438398,-0.3300032058152479
139,한전KPS,-0.3307011537661541,0.5054232955997039,0.020231033097485175,-0.8680748016882402,-0.103833402364301,-0.6794981343219494,-0.32255694464352963,-0.4353754868210472,-0.09482086251423195,-0.18884404465392826,-0.3138006768832106,1.6135487579623329,0.17820989163671128
140,효성티앤씨,1.6949224896406756,0.5054232955997039,-2.9624237009643424,-0.994422610912858,0.056987567588646294,-0.6877123566023751,-2.228411968939871,1.3710340196942967,-0.0896282326104952,-0.19585319542516066,1.6713222276031316,0.15935535987386176,3.3462600587418496
141,효성첨단소재,1.654792608263626,0.5054232955997039,-1.3926054198791702,-0.37139720680526006,-0.22283070362750304,-0.6978774200023297,-2.2002677893304177,0.8578661414930094,-0.06994305777050959,0.18965009699262014,0.16558773531254567,-0.22214599456292855,1.932312649296812
142,두산퓨얼셀,-0.6781131770534847,0.5054232955997039,-0.12366897600198898,-2.3450371233139444,0.8264984218591896,-0.7011112723247152,-0.017106552719038833,-1.5958131902752157,-0.10199265053701588,0.7293547063775131,-0.7129229961111375,-1.0345194669518585,-0.693589682529686
143,신세계,0.9608555314469831,0.5054232955997039,-1.3141145058249115,-1.2035500192846391,0.09906358678239631,-0.7080217223754482,-1.5594261734772343,1.688390758701283,-0.09712633344143745,-0.5147695555162338,1.8898182358333024,0.07407858652916749,0.9223502139789281
144,대우건설,-2.318580803946786,0.5054232955997039,0.30279832369281623,0.16884859815517453,-0.7039400179594093,-0.7371093878412768,1.4868386116473185,-1.2476706419492016,-0.09987871104068591,-0.5077604047450014,-0.5754659318127229,-1.0345194669518585,-0.693589682529686
145,현대위아,0.038319416220570474,0.5054232955997039,0.15104922318791622,-0.05770609424758839,-0.6827211604782342,-0.7483552105220096,-0.73245885347347,0.722907873118262,-0.0904369208741919,-0.4867329524313043,-0.3340052092258691,-0.35230528019430407,-0.35020245452160553
146,현대엘리베이,-0.2776981577974541,0.5054232955997039,0.059476490124614485,-0.6371632882777319,-0.8403311296543707,-0.7491988794805606,-0.43710112629368375,-0.2577437830133574,-0.09876499123892814,-0.25893555236625204,0.22973436531847252,3.588379298576306,0.9223502139789281
147,세방전지,0.580860090911309,-1.5575289313378622,0.5696674314772955,0.826728570324736,-0.5598999509015303,-0.7827330343786979,-1.2728718367315428,0.5314218082010425,-0.09365748641558054,-0.2729538539087168,0.26837691351481396,-0.7338066346310944,-0.41080020064067857
148,영원무역,-0.42207651756081127,0.5054232955997039,0.13796740417887313,-0.44110634292918705,-0.474040566878712,-0.7849811040979192,-0.33510646244883624,0.3054187299626456,-0.10000639866126958,-0.4867329524313043,0.585687437847058,0.7383397683720494,-0.16840921616438645
149,한국앤컴퍼니,-1.1053759667728402,0.5054232955997039,0.24523832005302657,-0.2842607866503513,-1.5557414927703732,-0.8066720797065997,0.28504653389692575,-0.1234103749896992,-0.09661558295910269,-0.51827413090185,-0.49486861700321066,1.061493856836154,-0.41080020064067857
